608.4094754457474, 71.93983113765717
206.67906671762466, 39.03954392671585
91.95101168006659, 24.14063474163413
45.269570011645555, 19.279756300151348
26.23296974413097, 16.123273765668273
16.84282633755356, 14.868940871208906
12.472815591841936, 14.939240450970829
9.90410124976188, 14.771801559254527
8.257514435332268, 14.269921504426748
7.2335845292545855, 13.963219098281115
5.970898994943127, 14.116700829472393
5.143735145917162, 14.137335371458903
4.806275355280377, 13.725324443075806
4.609958688612096, 13.745701578445733
4.008484364487231, 13.833423785865307
4.235680796438828, 14.401172979851253
3.871843994827941, 13.681141696870327
3.449826238094829, 13.463307353667915
3.3663988321786746, 13.446415598737076
2.876300207572058, 13.692812898079865
